172.31.1.8,172.31.165.127,DNS,119,Standard query response 0x085f A clients6.google.com CNAME clients.l.google.com A 216.58.197.78
172.31.128.135,172.31.1.6,DNS,79,Standard query 0xf392 A mmi697.whatsapp.net
172.31.1.6,172.31.3.121,DNS,79,Standard query 0x0902 A mmi697.whatsapp.net
74.82.42.42,172.31.3.121,DNS,249,Standard query response 0x5d3a A com-utorrent-prod-bench-290894750.us-east-1.elb.amazonaws.com A 23.23.215.82 A 23.21.139.158 A 107.20.217.71 A 23.21.43.186 A 23.21.92.252 A 174.129.255.167 A 107.22.221.32 A 54.225.194.96
208.67.220.220,172.31.3.121,DNS,146,Standard query response 0xac28 No such name DS qtarycgdvjfqnlau.sh SOA ns-a1.sh OPT
74.82.42.42,172.31.3.121,DNS,133,Standard query response 0xd586 No such name A ckawxkodkwdrebeikg.sh SOA ns-a1.sh
172.31.3.121,172.31.1.6,DNS,316,Standard query response 0x0902 A mmi697.whatsapp.net A 169.54.222.132 NS e.gtld-servers.net NS h.gtld-servers.net NS m.gtld-servers.net NS i.gtld-servers.net NS a.gtld-servers.net NS d.gtld-servers.net NS l.gtld-servers.net NS g.gtld-servers.net NS k.gtld-servers.net NS f.gtld-servers.net NS j.gtld-servers.net NS c.gtld-servers.net NS b.gtld-servers.net
172.31.3.121,172.31.1.6,DNS,542,Standard query response 0x0324 A i-1006.b-0.ad.bench.utorrent.com CNAME bench.utp.st CNAME com-utorrent-prod-bench-290894750.us-east-1.elb.amazonaws.com A 23.23.215.82 A 23.21.92.252 A 107.20.217.71 A 23.21.43.186 A 54.225.194.96 A 23.21.139.158 A 174.129.255.167 A 107.22.221.32 NS l.gtld-servers.net NS f.gtld-servers.net NS i.gtld-servers.net NS a.gtld-servers.net NS j.gtld-servers.net NS c.gtld-servers.net NS m.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS d.gtld-servers.net NS k.gtld-servers.net NS b.gtld-servers.net NS e.gtld-servers.net
172.31.1.6,172.31.3.121,DNS,121,Standard query 0xb254 A com-utorrent-prod-bench-290894750.us-east-1.elb.amazonaws.com
172.31.3.121,172.31.1.6,DNS,473,Standard query response 0xb254 A com-utorrent-prod-bench-290894750.us-east-1.elb.amazonaws.com A 23.23.215.82 A 107.20.217.71 A 54.225.194.96 A 23.21.92.252 A 23.21.139.158 A 23.21.43.186 A 174.129.255.167 A 107.22.221.32 NS e.gtld-servers.net NS h.gtld-servers.net NS g.gtld-servers.net NS f.gtld-servers.net NS j.gtld-servers.net NS a.gtld-servers.net NS b.gtld-servers.net NS l.gtld-servers.net NS d.gtld-servers.net NS c.gtld-servers.net NS k.gtld-servers.net NS m.gtld-servers.net NS i.gtld-servers.net
